"geoid","geolevel","year","transportation_score","transportation_rnk","transportation_state_rnk"
"05000US19043","county","2019","94.9","38.8107","57.1429"
"05000US19045","county","2019","100.43","72.4105","79.5918"
"05000US19047","county","2019","91.43","13.2673","24.4898"
"05000US19049","county","2019","101.15","75.4156","83.6735"
"05000US19051","county","2019","108.98","91.0806","96.9388"
"05000US19053","county","2019","103.43","82.8645","92.8571"
"05000US19055","county","2019","90.01","6.202","12.2449"
"05000US19057","county","2019","99.79","69.3414","78.5714"
"05000US19059","county","2019","95.57","43.702","64.2857"
"05000US19061","county","2019","101.19","75.7353","84.6939"
"05000US19063","county","2019","92.36","19.6931","34.6939"
"05000US19065","county","2019","93.74","29.7954","48.9796"
"05000US19067","county","2019","99.76","69.1176","77.551"
"05000US19069","county","2019","92.71","22.1867","37.7551"
"05000US19071","county","2019","89.98","6.0102","11.2245"
"05000US19073","county","2019","91.38","12.9476","22.9592"
"05000US19075","county","2019","89.57","4.6036","5.102"
"05000US19077","county","2019","90.64","9.0153","17.3469"
"05000US19079","county","2019","91.31","12.532","21.4286"
"05000US19081","county","2019","91.02","10.9655","19.3878"
"05000US19083","county","2019","92.44","19.9808","35.7143"
"05000US19085","county","2019","92.98","24.6164","41.8367"
"05000US19087","county","2019","90.54","8.5358","16.3265"
"05000US19089","county","2019","98","60.0064","72.449"
"05000US19091","county","2019","91.62","14.4821","27.551"
"05000US19093","county","2019","94.61","36.477","54.0816"
"05000US19095","county","2019","91.52","13.8747","25.5102"
"05000US19097","county","2019","91.2","11.9885","20.4082"
"05000US19099","county","2019","92.86","23.6253","39.7959"
"05000US19101","county","2019","101.54","77.046","85.7143"
"05000US19103","county","2019","129.8","97.3785","100"
"05000US19105","county","2019","94.87","38.3951","56.1224"
"05000US19107","county","2019","91.71","15.0575","28.5714"
"05000US19109","county","2019","93.87","31.0102","51.0204"
"05000US19111","county","2019","92.35","19.6611","33.6735"
"05000US19113","county","2019","96.3","49.5844","68.3673"
"05000US19115","county","2019","91.61","14.3542","26.5306"
"05000US19117","county","2019","92.07","17.679","30.6122"
"05000US19119","county","2019","88.09","1.7263","1.0204"
"05000US19121","county","2019","92.19","18.6061","31.6327"
"05000US19123","county","2019","95.44","42.8708","63.2653"
"05000US19125","county","2019","95.05","40.0895","60.2041"
"05000US19127","county","2019","101.02","74.7123","82.6531"
"05000US19129","county","2019","89.66","5.0512","8.1633"
"05000US19131","county","2019","95.22","41.3683","61.2245"
"05000US19133","county","2019","93.56","28.6765","46.9388"
"05000US19135","county","2019","92.89","24.009","40.8163"
"05000US19137","county","2019","91.72","15.1854","29.5918"
"05000US19139","county","2019","96.01","47.2187","67.3469"
"05000US19141","county","2019","101.71","77.7174","87.7551"
"05000US19143","county","2019","94.52","35.9335","53.0612"
"05000US19145","county","2019","93.67","29.5077","47.9592"
"05000US19147","county","2019","93.27","26.8862","45.9184"
"05000US19149","county","2019","92.53","20.3964","36.7347"
"05000US19151","county","2019","95.27","41.688","62.2449"
"05000US19153","county","2019","106.97","89.4182","93.8776"
"05000US19155","county","2019","98.39","62.3721","74.4898"
"05000US19157","county","2019","98.79","64.7698","75.5102"
"05000US19159","county","2019","89.2","3.7084","3.0612"
"05000US19161","county","2019","89.62","4.7954","6.1224"
"05000US19163","county","2019","100.5","72.6343","80.6122"
"05000US19165","county","2019","93.14","25.7992","42.8571"
"05000US19167","county","2019","93.78","30.1471","50"
"05000US19169","county","2019","111.87","93.2545","97.9592"
"05000US19171","county","2019","91.38","12.9476","22.9592"
"05000US19173","county","2019","94.69","37.1803","55.102"
"05000US19175","county","2019","102.7","80.9463","91.8367"
"05000US19177","county","2019","102.64","80.7545","90.8163"
"05000US19179","county","2019","99.35","67.2954","76.5306"
"05000US19181","county","2019","90.08","6.4578","13.2653"
"05000US19183","county","2019","95.01","39.7698","59.1837"
"05000US19185","county","2019","102.04","78.8043","88.7755"
"05000US19187","county","2019","101.63","77.4297","86.7347"
"05000US19189","county","2019","95.91","46.5153","66.3265"
"05000US19191","county","2019","119.85","95.9399","98.9796"
"05000US19193","county","2019","108.59","90.8248","95.9184"
"05000US19195","county","2019","89.46","4.2199","4.0816"
"05000US19197","county","2019","95.78","45.6202","65.3061"
"05000US20001","county","2019","93.94","31.7136","52.8846"
"05000US20003","county","2019","95.96","46.8031","71.1538"
"05000US20005","county","2019","96.73","52.2698","75.9615"
"05000US20007","county","2019","96.44","50.4476","73.0769"
"05000US20009","county","2019","101.14","75.3836","94.2308"
"05000US20011","county","2019","94.23","33.7916","56.7308"
"05000US20013","county","2019","98.06","60.5179","81.7308"
"05000US20015","county","2019","94.87","38.3951","61.5385"
"05000US20017","county","2019","93.46","28.1969","47.1154"
"05000US20019","county","2019","95.01","39.7698","62.5"
"05000US20021","county","2019","93.84","30.6266","50.9615"
"05000US20023","county","2019","92.55","20.7161","39.4231"
"05000US20025","county","2019","93.43","27.9412","46.1538"
"05000US20027","county","2019","90.63","8.8875","25"
"05000US20029","county","2019","98.57","63.3312","83.6538"
"05000US20031","county","2019","90.52","8.4399","22.1154"
"05000US20033","county","2019","86.07","0.6394","2.8846"
"05000US20035","county","2019","98.94","65.6969","87.5"
"05000US20037","county","2019","98.44","62.6918","82.6923"
"05000US20039","county","2019","94.41","34.9744","58.6538"
"05000US20041","county","2019","94.48","35.5499","59.6154"
"05000US20043","county","2019","93.07","25","42.3077"
"05000US20045","county","2019","102.63","80.6905","95.1923"
"05000US20047","county","2019","89.71","5.3069","13.4615"
"05000US20049","county","2019","99.21","66.8478","88.4615"
"05000US20051","county","2019","96.12","47.9859","72.1154"
"05000US20053","county","2019","94.03","32.4808","54.8077"
"05000US20055","county","2019","96.51","50.8312","74.0385"
"05000US20057","county","2019","97.1","54.4757","78.8462"
"05000US20059","county","2019","95.5","43.1905","69.2308"
"05000US20061","county","2019","93.28","26.9501","45.1923"
"05000US20063","county","2019","93.66","29.3798","49.0385"
"05000US20065","county","2019","93.21","26.3107","44.2308"
"05000US20067","county","2019","88.76","2.5256","5.7692"
"05000US20069","county","2019","88.97","3.101","7.6923"
"05000US20071","county","2019","95.25","41.624","66.8269"
"05000US20073","county","2019","89.27","3.8363","10.5769"
"05000US20075","county","2019","95.05","40.0895","63.4615"
"05000US20077","county","2019","90.93","10.454","26.9231"
"05000US20079","county","2019","100.41","72.2187","92.3077"
"05000US20081","county","2019","86.38","0.7673","3.8462"
"05000US20083","county","2019","83.79","0.0959","0"
"05000US20085","county","2019","91.07","11.3811","27.8846"
"05000US20087","county","2019","86.06","0.6074","1.9231"
"05000US20089","county","2019","92.56","20.7801","40.3846"
"05000US20091","county","2019","100.76","73.7532","93.2692"
"05000US20093","county","2019","89.03","3.2609","9.1346"
"05000US20095","county","2019","91.33","12.5959","30.7692"
"05000US20097","county","2019","90.42","8.0243","21.1538"
"05000US20099","county","2019","90.3","7.5128","16.3462"
"05000US20101","county","2019","91.65","14.7379","34.6154"
"05000US20103","county","2019","91.24","12.1803","28.8462"
"05000US20105","county","2019","90.56","8.6317","24.0385"
"05000US20107","county","2019","90.31","7.5448","17.7885"
"05000US20109","county","2019","92.67","21.835","41.3462"
"05000US20111","county","2019","100.33","71.7711","91.3462"
"05000US20113","county","2019","97.49","57.1292","80.7692"
"05000US20115","county","2019","93.8","30.3708","50"
"05000US20117","county","2019","91.9","16.4003","35.5769"
"05000US20119","county","2019","92.21","18.766","38.4615"
"05000US20121","county","2019","95.29","41.8159","68.2692"
"05000US20123","county","2019","89.57","4.6036","12.5"
"05000US20125","county","2019","102.85","81.3619","96.1538"
"05000US20127","county","2019","90.04","6.3619","14.4231"
"05000US20129","county","2019","91.57","14.0985","32.6923"
"05000US02013","county","2019","153.33","98.3056","70.3704"
"05000US20131","county","2019","92.09","17.8389","36.5385"
"05000US20133","county","2019","100.3","71.6432","90.3846"
"05000US20135","county","2019","93.13","25.6394","43.2692"
"05000US20137","county","2019","91.48","13.6509","31.7308"
"05000US20139","county","2019","90.37","7.8005","20.1923"
"05000US20141","county","2019","93.89","31.234","51.9231"
"05000US20143","county","2019","88.93","2.9731","6.7308"
"05000US20145","county","2019","91.3","12.4361","29.8077"
"05000US20147","county","2019","89.03","3.2609","9.1346"
"05000US20149","county","2019","90.7","9.335","25.9615"
"05000US20151","county","2019","97.13","54.5716","79.8077"
"05000US20153","county","2019","95.23","41.4003","65.3846"
"05000US20155","county","2019","98.87","65.1854","85.5769"
"05000US20157","county","2019","90.31","7.5448","17.7885"
"05000US20159","county","2019","98.76","64.61","84.6154"
"05000US02016","county","2019","134.47","97.7941","59.2593"
"05000US20161","county","2019","108","90.3453","100"
"05000US20163","county","2019","90.34","7.7046","19.2308"
"05000US20165","county","2019","92.13","18.0946","37.5"
"05000US20167","county","2019","95.25","41.624","66.8269"
"05000US20169","county","2019","100.25","71.4194","89.4231"
"05000US20171","county","2019","88.55","2.2379","4.8077"
"05000US20173","county","2019","98.88","65.3133","86.5385"
"05000US20175","county","2019","104.38","85.1343","97.1154"
"05000US20177","county","2019","104.76","85.7417","98.0769"
"05000US20179","county","2019","97.02","53.7084","77.8846"
"05000US20181","county","2019","96.55","51.023","75"
"05000US20183","county","2019","89.51","4.4118","11.5385"
"05000US20185","county","2019","91.61","14.3542","33.6538"
"05000US20187","county","2019","93.62","29.0281","48.0769"
"05000US20189","county","2019","95.08","40.2813","64.4231"
"05000US20191","county","2019","94.06","32.7366","55.7692"
"05000US20193","county","2019","95.9","46.4194","70.1923"
"05000US20195","county","2019","85.14","0.2877","0.9615"
"05000US20197","county","2019","90.53","8.4719","23.0769"
"05000US20199","county","2019","94.31","34.3031","57.6923"
"05000US02020","county","2019","99.37","67.4233","11.1111"
"05000US20201","county","2019","90.11","6.6176","15.3846"
"05000US20203","county","2019","93.97","31.9693","53.8462"
"05000US20205","county","2019","94.85","38.3312","60.5769"
"05000US20207","county","2019","96.79","52.6215","76.9231"
"05000US20209","county","2019","106.11","88.2353","99.0385"
"05000US02050","county","2019","181.18","98.8491","88.8889"
"05000US02060","county","2019","113.05","93.766","33.3333"
"05000US02068","county","2019",NA,NA,NA
"05000US02070","county","2019","154.18","98.3696","74.0741"
"05000US02090","county","2019","97.68","58.376","7.4074"
"05000US02100","county","2019","103.97","84.2391","18.5185"
"05000US21001","county","2019","92.55","20.7161","26.0504"
"05000US21003","county","2019","97.72","58.6637","68.9076"
"05000US21005","county","2019","90.82","9.8465","13.8655"
"05000US21007","county","2019","89.5","4.3478","6.7227"
"05000US21009","county","2019","97.17","54.9233","63.8655"
"05000US21011","county","2019","93.77","30.0831","37.8151"
"05000US21013","county","2019","98.72","64.2263","76.4706"
"05000US21015","county","2019","97.63","57.9284","67.2269"
"05000US21017","county","2019","93.33","27.3338","33.6134"
"05000US21019","county","2019","100.92","74.4565","85.7143"
"05000US21021","county","2019","96.79","52.6215","61.3445"
"05000US21023","county","2019","94.45","35.2621","44.5378"
"05000US21025","county","2019","100.6","73.0499","84.8739"
"05000US21027","county","2019","97.29","55.8504","65.5462"
"05000US21029","county","2019","98.63","63.6509","75.6303"
"05000US21031","county","2019","92.17","18.4143","21.0084"
"05000US21033","county","2019","94.99","39.6739","51.2605"
